pkey;ref_ouvrage;id_gis;comment;p_nom;sst30;gen_auto;temp_min;ref_profil;profil_libelle;pompe;groupe1;tpambgroupe1;groupe2;groupe3;ecs;direct;sstfulldirect;temp_ext;ref_zone_forcage;zone_forcage_libelle;regul_cad;ref_type_regulateur;regulateur_libelle;regulateur_num
759;39901;191641091;SST 2.0 Perce-Neige 36, 1632 RIAZ;15;0;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;1;0;2011;ECS-zone11;1;11;SST3.0 Full Direst;1009
112;39213;3091169;SST 3.0 Vudalla 24, 1630 BULLE;100;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;0;0;1;2010;ECS-zone10;1;8;SST3.0 V1;1006
970;48762;1511203;SST 3.0 Gruyères 51, 1630 BULLE;30;1;1;65;1007;SST2.0-groupe7;0;1;0;1;0;0;0;0;1;2007;ECS-zone7;1;10;SST3.0 V3;1008
770;39912;235556812;SST 3.0 Câtillon 17, 1630 BULLE;8;1;1;65;1005;SST2.0-groupe5;0;1;1;0;0;1;0;0;1;2005;ECS-zone5;1;8;SST3.0 V1;1006
996;42977;1510760;SST 3.0 Vevey 171, 1630 BULLE;15;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
838;42332;1510828;SST 3.0 Saint-Joseph 46, 1630 BULLE;20;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
839;42335;1513813;SST 2.0 Prays 6, 1638 GRUYERES;10;0;1;65;1013;SST2.0-groupe13;0;1;0;0;0;1;0;0;0;2013;ECS-zone13;1;8;SST3.0 V1;1006
845;42354;191533112;SST 2.0 Perrevuet 50, 1638 MARSENS;12;0;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;1;2001;ECS-zone1;1;8;SST3.0 V1;1006
841;42341;3091272;SST 3.0 Paix 21, 1630 BULLE;100;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;1;2002;ECS-zone2;1;8;SST3.0 V1;1006
151;39252;235005988;SST 3.0 Campanules 1, 1630 BULLE;15;1;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
423;39524;1511264;SST 2.0 Riaz 22, 1630 BULLE;60;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
867;27732;235557438;SST 3.0 Aurore 15, 1630 BULLE;7;1;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;8;SST3.0 V1;1006
864;25787;235556806;SST 3.0 Celtes 8, 1630 BULLE;50;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;0;2016;ECS-zone16;1;8;SST3.0 V1;1006
155;39256;235006820;SST 2.0 Pervenches 7, 1630 BULLE;12;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
774;39916;235004710;SST 2.0 Pervenches 14, 1630 BULLE;15;0;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;0;0;0;2006;ECS-zone6;1;8;SST3.0 V1;1006
169;39270;235557426;SST 2.0 Plaisance 36, 1630 BULLE;22;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
840;42338;1516051;SST 2.0 Perrausa 29a-31, 1632 RIAZ;15;0;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;0;2003;ECS-zone3;1;8;SST3.0 V1;1006
988;51288;1510739;SST 3.0 Louis-Bornet 4, 1630 BULLE;10;1;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;1;2001;ECS-zone1;1;8;SST3.0 V1;1006
175;39276;3091171;SST 2.0 Berra 17, 1630 BULLE;150;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
805;39947;190414508;SST 3.0 Pervenches 8, 1630 BULLE;8;1;1;65;1001;SST2.0-groupe1;0;1;0;0;0;1;0;0;0;2001;ECS-zone1;1;8;SST3.0 V1;1006
857;39979;190607049;SST 3.0 Dardens 75, 1630 BULLE;500;1;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2002;ECS-zone2;1;7;SST3.0 V0;1005
835;42287;191857383;SST 3.0 Dardens 79, 1630 BULLE;600;1;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2016;ECS-zone16;1;7;SST3.0 V0;1005
181;39282;190206181;SST 2.0 Câtillon 29, 1630 BULLE;8;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
828;40120;1511276;SST 3.0 Pierre-Alex 21, 1630 BULLE;100;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;0;2014;ECS-zone14;1;8;SST3.0 V1;1006
848;42363;191621091;SST 2.0 Tobi 14, 1663 LA TOUR-DE -TREME;30;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
863;25210;9081146;SST 3.0 Etang 20, 1630 BULLE;200;1;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2015;ECS-zone15;1;7;SST3.0 V0;1005
185;39286;1511190;SST 2.0 Place du Tilleul 3, 1630 BULLE;25;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
850;42368;3180537;SST 2.0 Grand-Fin 20, 1638 VUPPENS;55;0;1;65;1014;SST2.0-groupe14;0;1;0;1;1;1;0;0;0;2014;ECS-zone14;1;9;SST3.0 V2;1007
192;39293;3091349;SST 2.0 Clos-Regots 14, 1630 BULLE;10;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
198;39299;235555948;SST 2.0 Ondine 9, 1630 BULLE;90;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
781;39923;190475489;SST 3.0 Aurore 48, 1630 BULLE;10;1;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;8;SST3.0 V1;1006
852;42374;235002328;SST 2.0 Mon-Repos 3, 1663 LA TOUR-DE -TREME;10;0;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;0;2016;ECS-zone16;0;8;SST3.0 V1;1006
787;39929;190621229;SST 3.0 Plaisance 65, 1630 BULLE;10;0;1;65;1005;SST2.0-groupe5;0;1;0;0;0;1;0;0;0;2005;ECS-zone5;1;8;SST3.0 V1;1006
223;39324;1510470;SST 2.0 Pays-d'Enhaut 19, 1630 BULLE;110;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
238;39339;1511820;SST 2.0 Marché 2, 1630 BULLE;180;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
244;39345;1511223;SST 2.0 Grand-Rue 40, 1630 BULLE;30;0;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;0;Non defini;0
849;3365;;;40;0;1;65;1003;SST2.0-groupe3;0;1;0;0;0;0;0;0;0;2003;ECS-zone3;1;8;SST3.0 V1;1006
249;39350;1511231;SST 2.0 Promenade 31, 1630 BULLE;50;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
263;39364;1511724;SST 2.0 Vevey 45, 1630 BULLE;80;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
264;39365;1510903;SST 2.0 Vevey 26, 1630 BULLE;60;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
811;39953;190966330;SST 3.0 Hirondelles 30, 1663 LA TOUR-DE -TREME;45;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;0;2016;ECS-zone16;1;8;SST3.0 V1;1006
1003;53201;1510774;SST 3.0 Alpettes 30, 1630 BULLE;10;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
268;39369;235555905;SST 2.0 Hôpital 47, 1632 RIAZ;40;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
274;39375;235557422;SST 2.0 Plaisance 20, 1630 BULLE;7;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
997;43405;235001379;SST 3.0 Bouleyres 12, 1630 BULLE;100;1;1;65;1015;SST2.0-groupe15;0;1;0;0;0;1;0;0;1;2015;ECS-zone15;1;8;SST3.0 V1;1006
279;39380;1517480;SST 2.0 Ancien-Comté 15, 1663 LA TOUR-DE -TREME;30;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
765;39907;235557428;SST 3.0 Plaisance 64, 1630 BULLE;9;0;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;0;2002;ECS-zone2;1;8;SST3.0 V1;1006
971;48765;1513795;SST 2.0 Intyamon 277, 1638 GRUYERES;10;0;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
292;39393;1510702;SST 2.0 Trois-Trèfles 10, 1630 BULLE;80;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
293;39394;1510699;SST 2.0 Montsalvens 41, 1630 BULLE;50;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
1004;53204;1510751;SST 2.0 Alpettes 31, 1630 BULLE;10;0;1;65;1007;SST2.0-groupe7;0;1;0;0;0;1;0;0;1;2007;ECS-zone7;1;8;SST3.0 V1;1006
294;39395;1516028;SST 2.0 Corbières 7, 1632 RIAZ;25;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
150;39251;190198380;SST 3.0 Champ-Francey 150, 1630 BULLE;60;1;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2007;ECS-zone7;1;7;SST3.0 V0;1005
295;39396;1516027;SST 2.0 Corbières 5, 1632 RIAZ;20;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
222;39323;190414511;SST 3.0 Pervenches 10, 1630 BULLE;8;1;1;65;1002;SST2.0-groupe2;0;1;0;0;0;1;0;0;0;2002;ECS-zone2;1;8;SST3.0 V1;1006
794;39936;235557416;SST 3.0 Plaisance 4, 1630 BULLE;7;1;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;0;2014;ECS-zone14;1;8;SST3.0 V1;1006
312;39413;190440154;SST 3.0 Câro 30, 1630 BULLE;85;1;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2013;ECS-zone13;1;7;SST3.0 V0;1005
1005;53207;3092138;SST 3.0 Agges 37, 1663 LA TOUR-DE -TREME;70;1;1;65;1003;SST2.0-groupe3;0;1;0;0;0;1;0;0;1;2003;ECS-zone3;1;8;SST3.0 V1;1006
878;11857;1511236;SST 3.0 Promenade 44, 1630 BULLE;110;1;1;65;1007;SST2.0-groupe7;0;1;0;1;0;1;0;0;0;2007;ECS-zone7;1;9;SST3.0 V2;1007
951;34143;191682351.a;SST 2.0 Condémine 52, 1630 BULLE;180;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
317;39418;1511335;SST 2.0 Stade 45, 1630 BULLE;70;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
321;39422;1510683;SST 2.0 Joseph-Reichlen 20, 1630 BULLE;80;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
327;39428;235002100;SST 2.0 Joseph-Reichlen 9, 1630 BULLE;70;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
161;39262;235004711;SST 3.0 Pervenches 2, 1630 BULLE;15;1;1;65;1009;SST2.0-groupe9;0;1;0;0;0;1;0;0;0;2009;ECS-zone9;1;8;SST3.0 V1;1006
339;39440;1511151;SST 2.0 Lécheretta 10, 1630 BULLE;50;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
359;39460;190590128;SST 2.0 Aurore 43, 1630 BULLE;8;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
998;43482;3091576;SST 2.0 Adoux 3, 1638 GRUYERES;10;0;1;65;1013;SST2.0-groupe13;0;1;0;0;0;1;0;0;1;2013;ECS-zone13;1;8;SST3.0 V1;1006
343;39444;1511093;SST 2.0 Léchère 32, 1630 BULLE;35;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
349;39450;190221969;SST 2.0 Câtillon 1, 1630 BULLE;10;0;1;65;1014;SST2.0-groupe14;0;1;0;0;0;1;0;0;1;2014;ECS-zone14;1;8;SST3.0 V1;1006
880;11984;1510544;SST 3.0 Vieux-Pont 45, 1630 BULLE;25;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;1;0;0;1;2008;ECS-zone8;1;8;SST3.0 V1;1006
348;39449;1511319;SST 2.0 Ondine 20, 1630 BULLE;280;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;3;MR07;1001
350;39451;190449048;SST 2.0 Plaisance 51, 1630 BULLE;7;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
351;39452;1511313;SST 2.0 Berra 59, 1630 BULLE;120;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
352;39453;1511619;SST 2.0 Berra 45, 1630 BULLE;170;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
353;39454;1511073;SST 2.0 Château-d'en-Bas 22, 1630 BULLE;120;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
171;39272;190204214;SST 3.0 Plaisance 47, 1630 BULLE;15;1;1;65;1008;SST2.0-groupe8;0;1;0;0;0;0;0;0;0;2008;ECS-zone8;1;8;SST3.0 V1;1006
354;39455;1511075;SST 2.0 Château-d'en-Bas 26, 1630 BULLE;120;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
355;39456;1510568;SST 2.0 Gruyères 97, 1630 BULLE;50;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
357;39458;190204114;SST 2.0 Paix 11, 1630 BULLE;70;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
358;39459;190214867;SST 3.0 Câtillon 10, 1630 BULLE;8;1;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2016;ECS-zone16;1;7;SST3.0 V0;1005
360;39461;190521989;SST 2.0 Taillemau 10, 1630 BULLE;50;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
361;39462;190521968;SST 2.0 Taillemau 6, 1630 BULLE;50;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
362;39463;190642612;SST 2.0 Taillemau 2, 1630 BULLE;65;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
363;39464;190521988;SST 2.0 Taillemau 8, 1630 BULLE;65;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
364;39465;190521948;SST 2.0 Taillemau 4, 1630 BULLE;65;0;1;65;1007;SST2.0-groupe7;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
365;39466;1517240;SST 2.0 Ancien-Comté 14, 1663 LA TOUR-DE -TREME;100;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
881;12074;1517594;SST 3.0 Joli-Site 7, 1663 LA TOUR-DE -TREME;40;1;1;65;1012;SST2.0-groupe12;0;1;0;0;0;1;0;0;1;2012;ECS-zone12;1;8;SST3.0 V1;1006
366;39467;1517478;SST 2.0 Ancien-Comté 7, 1663 LA TOUR-DE -TREME;30;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
368;39469;1517248;SST 2.0 Place de l'Hôtel-de-Ville 4, 1663 LA TOUR-DE -TREME;40;0;1;65;1009;SST2.0-groupe9;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
369;39470;1517466;SST 2.0 Ancien-Comté 31, 1663 LA TOUR-DE -TREME;50;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
370;39471;1517246;SST 2.0 Place de l'Hôtel-de-Ville 1, 1663 LA TOUR-DE -TREME;85;0;1;65;1006;SST2.0-groupe6;0;1;0;1;0;1;1;0;1;2006;ECS-zone6;1;4;MR08/12;1002
371;39472;1517461;SST 2.0 Ancien-Comté 33, 1663 LA TOUR-DE -TREME;50;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
372;39473;1517463;SST 2.0 Ancien-Comté 37, 1663 LA TOUR-DE -TREME;20;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
373;39474;1517462;SST 2.0 Ancien-Comté 35, 1663 LA TOUR-DE -TREME;40;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
374;39475;1517242;SST 2.0 Ancien-Comté 22, 1663 LA TOUR-DE -TREME;30;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
375;39476;1511284;SST 2.0 Pierre-Alex 22, 1630 BULLE;130;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
376;39477;1510559;SST 2.0 Vieux-Pont 78, 1630 BULLE;50;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
377;39478;1510509;SST 2.0 Vieux-Pont 79, 1630 BULLE;35;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
760;39902;191670256;SST 3.0 Remparts 10, 1630 BULLE;55;1;1;65;1010;SST2.0-groupe10;0;1;0;0;0;1;1;0;0;2010;ECS-zone10;1;8;SST3.0 V1;1006
885;12260;1513803;SST 2.0 Prays 13, 1638 GRUYERES;15;0;1;65;1006;SST2.0-groupe6;0;1;0;0;0;1;0;0;0;2006;ECS-zone6;1;8;SST3.0 V1;1006
9;39110;1511287;SST 3.0 Corbières 29, 1630 BULLE;80;1;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;0;2004;ECS-zone4;1;8;SST3.0 V1;1006
378;39479;190668428;SST 2.0 Pré-Vert 40, 1630 BULLE;80;0;1;65;1001;SST2.0-groupe1;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
386;39487;190748489;SST 2.0 Crêts 61, 1630 BULLE;160;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
379;39480;191333691;SST 2.0 Vudalla 5, 1630 BULLE;60;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
380;39481;191333530;SST 2.0 Condémine 28, 1630 BULLE;210;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
381;39482;191333690;SST 2.0 Bouleyres 11, 1630 BULLE;80;0;1;65;1010;SST2.0-groupe10;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
382;39483;1511702;SST 2.0 Vevey 208, 1630 BULLE;100;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
383;39484;9063090;SST 2.0 Etang 11, 1630 BULLE;50;0;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
384;39485;190733369;SST 2.0 Crêts 67, 1630 BULLE;70;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
999;43855;1510741;SST 3.0 Louis-Bornet 8, 1630 BULLE;15;1;1;65;1011;SST2.0-groupe11;0;1;0;0;0;1;0;0;1;2011;ECS-zone11;1;8;SST3.0 V1;1006
1006;53210;1516041;SST 2.0 Perrausa 3, 1632 RIAZ;50;0;1;65;1004;SST2.0-groupe4;0;1;0;0;0;1;0;0;1;2004;ECS-zone4;1;8;SST3.0 V1;1006
888;12290;1510970;SST 3.0 Lécheretta 27, 1630 BULLE;150;1;1;65;1010;SST2.0-groupe10;1;1;0;0;0;0;1;0;1;2010;ECS-zone10;1;10;SST3.0 V3;1008
385;39486;190733349;SST 2.0 Crêts 65, 1630 BULLE;50;0;1;65;1008;SST2.0-groupe8;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
387;39488;190859634;SST 2.0 Aurore 47, 1630 BULLE;10;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
388;39489;190795789;SST 2.0 Vuippens 77, 1630 BULLE;80;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
389;39490;1517239;SST 2.0 Ancien-Comté 16, 1663 LA TOUR-DE -TREME;100;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
390;39491;190807730;SST 2.0 Hôpital 30, 1632 RIAZ;50;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
403;39504;190211431;SST 2.0 Vevey 48, 1630 BULLE;130;0;1;65;1014;SST2.0-groupe14;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
391;39492;190803569;SST 2.0 Hôpital 20, 1632 RIAZ;50;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
392;39493;1517468;SST 2.0 Ecoles 3, 1663 LA TOUR-DE -TREME;140;0;1;65;1016;SST2.0-groupe16;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
393;39494;235556355;SST 2.0 Campanules 9, 1630 BULLE;15;0;1;65;1013;SST2.0-groupe13;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
394;39495;1511216;SST 2.0 Grand-Rue 18, 1630 BULLE;50;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
395;39496;1510695;SST 2.0 Trois-Trèfles 6, 1630 BULLE;130;0;1;65;1011;SST2.0-groupe11;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
396;39497;1517359;SST 2.0 Parqueterie 6, 1663 LA TOUR-DE -TREME;20;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
893;12367;9081128;SST 2.0 Condémine 30, 1630 BULLE;320;0;1;65;1012;SST2.0-groupe12;0;0;0;0;0;0;0;0;0;2012;ECS-zone12;1;7;SST3.0 V0;1005
398;39499;1511670;SST 2.0 Château-d'en-Bas 2, 1630 BULLE;370;0;1;65;1004;SST2.0-groupe4;0;0;0;0;0;0;0;0;0;2004;ECS-zone4;1;0;Non defini;0
314;39415;1511423;SST 3.0 Morlon 29, 1630 BULLE;70;1;1;65;1016;SST2.0-groupe16;0;1;0;0;0;1;0;0;0;2016;ECS-zone16;1;8;SST3.0 V1;1006
397;39498;1517357;SST 2.0 Parqueterie 2, 1663 LA TOUR-DE -TREME;30;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
399;39500;190859813;SST 2.0 Préalpes 10, 1630 BULLE;100;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
400;39501;190859849;SST 2.0 Préalpes 16, 1630 BULLE;120;0;1;65;1006;SST2.0-groupe6;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
401;39502;191023510;SST 2.0 Hirondelles 26, 1663 LA TOUR-DE -TREME;20;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
402;39503;190866773;SST 2.0 Cours 8, 1630 BULLE;110;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
404;39505;191025230;SST 2.0 Pierre-Alex 5, 1630 BULLE;70;0;1;65;1005;SST2.0-groupe5;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;4;MR08/12;1002
832;41922;191670267;SST 3.0 Poterne 27, 1630 BULLE;50;1;1;65;1007;SST2.0-groupe7;0;1;0;0;0;0;1;0;0;2007;ECS-zone7;1;8;SST3.0 V1;1006
977;49197;9081127;SST 3.0 Condémine 25, 1630 BULLE;230;1;1;65;1002;SST2.0-groupe2;0;0;0;0;0;0;0;0;0;2002;ECS-zone2;1;7;SST3.0 V0;1005
406;39507;190956369;SST 2.0 Condémine 66, 1630 BULLE;80;0;1;65;1003;SST2.0-groupe3;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;5;MR08/12 primaire;1003
407;39508;1511324;SST 2.0 Berra 22, 1630 BULLE;100;0;1;65;1015;SST2.0-groupe15;0;0;0;0;0;0;0;0;0;2000;ECS-Default;1;6;RVD 230-250;1004
